466255,TEACHERS RETIREMENT SYSTEM,Internal,1,Senior Business Analyst,ADMINISTRATIVE RETIREMENT BENE,82986,M3,72038,120000
472016,DEPARTMENT OF BUSINESS SERV.,External,1,BUDGET ANALYST,STAFF ANALYST,12626,2,58152,74479
486650,DEPT OF ENVIRONMENT PROTECTION,Internal,1,WSCP SUPPORT STAFF,COLLEGE AIDE (ALL CITY DEPTS),10209,1,15.5,19.9
474787,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Senior Business Analyst, Technology Innovation & Solutions",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,65000,85000
483842,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Functional Business Analyst, Technology Innovation & Solutions",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,60000,80000
489481,CONSUMER AFFAIRS,External,1,.Net/CRM Developer,CERT IT DEVELOPER (APP),13643,3,92194,120000
461630,NYC HOUSING AUTHORITY,External,1,Performance Management Manager,CITY RESEARCH SCIENTIST,21744,3,84468,111003
468988,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Software Engineer, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,90000,140000
483154,NYC HOUSING AUTHORITY,Internal,1,Business Analyst,ECONOMIST,40910,2,56013,84862
474201,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PROJECT MANAGER,CITY RESEARCH SCIENTIST,21744,2,75504,94761
467784,NYC HOUSING AUTHORITY,Internal,1,Child Under 6 Abatement Project Manager,ASSOCIATE PROJECT MANAGER,22427,2,74650,109409
486511,DEPT OF CITYWIDE ADMIN SVCS,External,1,Deputy Director of Exam Development Group,TESTS AND MEASUREMENT SPECIAL,12704,3,70611,81203
433426,DEPT OF YOUTH & COMM DEV SRVS,Internal,1,Capacity Building Specialist,ASSOCIATE CONTRACT SPECIALIST,40562,0,60193,83000
466213,DEPARTMENT OF SANITATION,Internal,1,DevOps Engineer,COMPUTER SPECIALIST (OPERATION,13622,0,76627,119610
490992,TEACHERS RETIREMENT SYSTEM,External,2,Computer Programmer Analyst College Aide,COLLEGE AIDE - ASSIGNMENT LEVE,1020B,2,16.02,16.5
466877,NYC HOUSING AUTHORITY,External,1,Program Associate,COMMUNITY COORDINATOR,56058,0,54100,83981
478803,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Analyst  Environmental Protection (DEP),BUDGET ANALYST (OMB),6088,1,46856,70291
475285,DEPARTMENT OF TRANSPORTATION,External,1,Chief Technology Officer,DEPUTY COMMISSIONER (DOT),95014,M6,97830,231974
487012,TAXI & LIMOUSINE COMMISSION,Internal,1,Assistant Commissioner for Data Analytics,COMPUTER SYSTEMS MANAGER,10050,M3,130000,165000
472659,DEPARTMENT OF CORRECTION,External,1,Procurement Analyst (IT),COMMUNITY COORDINATOR,56058,0,54100,62215
493708,TAXI & LIMOUSINE COMMISSION,Internal,1,Director of Program Management,ADMINISTRATIVE STAFF ANALYST (,1002A,0,84451,113550
491637,BOARD OF CORRECTION,Internal,1,Director of Programming and Community Support,DIRECTOR OF CORRECTIONAL STAND,52620,M1,88000,88000
490236,CONSUMER AFFAIRS,Internal,1,Procurement Analyst,ADMINISTRATIVE CONTRACT SPECIA,1009A,0,58700,75000
482199,DEPARTMENT OF CITY PLANNING,External,1,HED PLANNER,CITY PLANNER,22122,1,55208,63489
435593,DEPARTMENT OF CORRECTION,External,1,Policy Analyst,COMMUNITY COORDINATOR,56058,0,54100,62215
469244,OFFICE OF MANAGEMENT & BUDGET,Internal,1,Assistant Analyst  Education Capital,BUDGET ANALYST (OMB),6088,1,46856,52480
379095,NYC EMPLOYEES RETIREMENT SYS,External,2,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,1,79564,99161
485319,DEPARTMENT OF FINANCE,Internal,1,OCA Contract Manager,ADMINISTRATIVE STAFF ANALYST (,1002A,0,62862,83733
486994,DISTRICT ATTORNEY RICHMOND COU,Internal,3,Body Worn Camera Analyst,COMMUNITY ASSOCIATE,56057,0,40000,45000
472047,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Project Manager,ARCHITECT,21215,2,80557,89500
482887,NYC HOUSING AUTHORITY,Internal,1,ADMINISTRATIVE HOUSING SUPERINTENDENT,ADMINISTRATIVE HOUSING SUPERIN,10019,M1,58700,161534
483908,DEPARTMENT OF BUSINESS SERV.,Internal,1,PROGRAM MANAGER,CONTRACT REVIEWER (OFFICE OF L,40563,2,59203,89212
469079,DEPT OF ENVIRONMENT PROTECTION,External,1,Computer Specialist (Software),COMPUTER SPECIALIST (SOFTWARE),13632,2,85371,109990
455079,DEPARTMENT OF TRANSPORTATION,Internal,1,IT Project Specialist 7-128,IT PROJECT SPECIALIST,6797,0,75000,160000
475750,DEPARTMENT OF CORRECTION,Internal,2,Technical Project Manager,IT PROJECT SPECIALIST,95710,0,100000,150000
486626,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ASSISTANT PROJECT MANAGER,ASSISTANT ENVIRONMENTAL ENGINE,20617,0,57078,85646
483678,OFFICE OF THE COMPTROLLER,Internal,1,.NET Developer Analyst,COMPUTER ASSOC (SOFTWARE),13631,3,90000,110000
478770,OFFICE OF EMERGENCY MANAGEMENT,External,1,GIS MITIGATION PROGRAM MANAGER,EMERGENCY PREPAREDNESS SPECIAL,6766,1,65000,72000
475056,DEPT OF CITYWIDE ADMIN SVCS,External,1,"DEM Graduate Intern, Strategic Planning",COLLEGE AIDE (ALL CITY DEPTS),10209,1,18,19.9
485807,DEPARTMENT OF TRANSPORTATION,Internal,1,Economic Analyst,TRANSPORTATION SPECIALIST,22316,3,74650,109409
436856,DEPARTMENT FOR THE AGING,Internal,1,Data Accuracy Specialist (Per-Diem),ADMINISTRATIVE  PROGRAM OFFICE,10084,M1,43.78,46.52
439342,NYC EMPLOYEES RETIREMENT SYS,External,1,COMPUTER SPECIALIST (SOFTWARE),COMPUTER SPECIALIST (SOFTWARE),13632,4,98901,136951
490046,HOUSING PRESERVATION & DVLPMNT,Internal,1,Captial Analyst,ECONOMIST,40910,1,45428,68741
486914,DEPARTMENT OF CITY PLANNING,Internal,1,EQUAL EMPLOYMENT OPPORTUNITY OFFICER,EXECUTIVE AGENCY COUNSEL,95005,M1,58700,130000
471325,DEPT OF ENVIRONMENT PROTECTION,Internal,1,Business Specialist,ASSOCIATE STAFF ANALYST,12627,0,65731,97873
474233,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Senior Cost Estimator,ADM CONSTRUCTION PRJ MGR-NM,8299A,0,53702,146121
462195,HRA/DEPT OF SOCIAL SERVICES,Internal,1,EXECUTIVE DIRECTOR OF NETWORK INTEGRITY,COMPUTER SYSTEMS MANAGER,10050,M3,77688,152000
482040,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,Director of Media Campaigns and Communications,ADMINISTRATIVE PUBLIC INFORMAT,10033,M1,58700,64000
486464,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,Director of Agency Expenses and State Reimbursement,ADMINISTRATIVE STAFF ANALYST (,10026,M4,120000,130000
484535,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Senior Technical Analyst,IT PROJECT SPECIALIST,95710,0,75000,115000
451985,NYC HOUSING AUTHORITY,External,1,Senior Compliance Manager,ADMINISTRATIVE QUALITY ASSURAN,10080,M3,120000,135000
482211,DEPARTMENT OF CITY PLANNING,External,2,DATA ENGINEER,COMPUTER ASSOC (SOFTWARE),13631,1,66597,76587
484261,HUMAN RIGHTS COMMISSION,Internal,1,Human Rights Specialist (SOI Unit),HUMAN RIGHTS SPECIALIST (COMM,55018,0,49371,56777
471316,TAXI & LIMOUSINE COMMISSION,External,1,Business Analyst,COMPUTER SPECIALIST (SOFTWARE),13632,3,92194,110000
434452,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Data Analyst, Bureau of Sexually Transmitted Infections",CITY RESEARCH SCIENTIST,21744,1,64140,70554
469024,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Content Strategist, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M1,65000,90000
473950,TEACHERS RETIREMENT SYSTEM,External,1,UAT Testing Specialist,ADMINISTRATIVE RETIREMENTS BEN,8298C,0,58700,110000
387686,NYC EMPLOYEES RETIREMENT SYS,External,1,COMPUTER ASSOC (SOFTWARE),COMPUTER ASSOC (SOFTWARE),13631,2,69618,96898
485827,HOUSING PRESERVATION & DVLPMNT,Internal,1,HR Coordinator,STAFF ANALYST,12626,2,58152,66875
490183,CONSUMER AFFAIRS,Internal,1,Business Analyst,COMPUTER SYSTEMS MANAGER,10050,M3,72038,110000
491751,DEPARTMENT OF TRANSPORTATION,Internal,1,Senior Policy Advisor for Innovation,STRATEGIC INITIATIVE SPECIALIS,13389,0,95000,115000
467602,DEPT OF ENVIRONMENT PROTECTION,External,1,Lead Estimator,ADMINISTRATIVE CONSTRUCTION PR,82991,M2,64922,173486
486199,OFFICE OF MANAGEMENT & BUDGET,External,2,Analyst  Anti-Corruption,BUDGET ANALYST (OMB),6088,1,46856,70291
470474,DEPARTMENT OF CITY PLANNING,External,1,ASSISTANT BOROUGH PLANNER,CITY PLANNER,22122,1,55208,63489
467620,DEPT OF ENVIRONMENT PROTECTION,External,1,Energy Program Analyst,CITY RESEARCH SCIENTIST,21744,1,64140,70554
470474,DEPARTMENT OF CITY PLANNING,Internal,1,ASSISTANT BOROUGH PLANNER,CITY PLANNER,22122,1,55208,63489
468984,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Advisor, Mayor's Office for Economic Opportunity",RESEARCH PROJECTS COORDINATOR,5277,0,55000,65000
485663,CONSUMER AFFAIRS,Internal,1,Senior Staff Counsel,AGENCY ATTORNEY,30087,3,79620,91563
469369,HRA/DEPT OF SOCIAL SERVICES,External,1,BUSINESS ANALYST,COMPUTER SPECIALIST (SOFTWARE),13632,2,85371,109990
471469,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Senior Assistant Director, Technology Strategy",RESEARCH PROJECTS COOR(MA)-MGR,0527A,M2,110000,130000
276648,LAW DEPARTMENT,Internal,1,Clerical Supervisor (JD),CLERICAL ASSOCIATE,10251,3,33875,54879
